462,1,-4.02,-1.99
463,0,-2.10,2.08
463,1,-4.00,-2.01
464,0,-2.10,2.08
464,1,-4.00,-1.97
465,0,-2.10,2.08
465,1,-4.02,-1.99
466,0,-2.10,2.08
466,1,-4.00,-2.01
467,0,-2.10,2.08
467,1,-4.00,-1.97
468,0,-2.10,2.08
468,1,-4.02,-1.99
469,0,-2.10,2.08
469,1,-4.00,-2.01
470,0,-2.10,2.08
470,1,-4.00,-1.97
471,0,-2.10,2.08
471,1,-4.02,-1.99
472,0,-2.10,2.08
472,1,-4.00,-2.01
473,0,-2.10,2.08
473,1,-4.00,-1.97
474,0,-2.10,2.08
474,1,-4.02,-1.99
475,0,-2.10,2.07
475,1,-4.00,-2.01
476,0,-2.10,2.07
476,1,-4.00,-1.97
477,0,-2.10,2.07
477,1,-4.02,-1.99
478,0,-2.10,2.07
478,1,-4.00,-2.01
479,0,-2.10,2.07
479,1,-4.00,-1.97
480,0,-2.10,2.07
480,1,-4.02,-1.99
481,0,-2.10,2.07
481,1,-4.00,-2.01
482,0,-2.10,2.07
482,1,-4.00,-1.97
483,0,-2.10,2.07
483,1,-4.02,-1.99
484,0,-2.10,2.07
484,1,-4.00,-2.01
485,0,-2.10,2.07
485,1,-4.00,-1.97
486,0,-2.10,2.07
486,1,-4.02,-1.99
487,0,-2.10,2.07
487,1,-4.00,-2.01
488,0,-2.10,2.07
488,1,-4.00,-1.97
489,0,-2.10,2.07
489,1,-4.02,-1.99
490,0,-2.10,2.07
490,1,-4.00,-2.01
491,0,-2.10,2.07
491,1,-4.00,-1.97
492,0,-2.10,2.07
492,1,-4.02,-1.99
493,0,-2.10,2.07
493,1,-4.00,-2.01
494,0,-2.10,2.07
494,1,-4.00,-1.97
495,0,-2.10,2.07
495,1,-4.02,-1.99
496,0,-2.10,2.07
496,1,-4.00,-2.01
497,0,-2.10,2.07
497,1,-4.00,-1.97
498,0,-2.10,2.07
498,1,-4.02,-1.99
499,0,-2.10,2.07
499,1,-4.00,-2.01
500,0,-2.10,2.07
500,1,-4.00,-1.97
501,0,-2.10,2.06
501,1,-4.02,-1.99
502,0,-2.10,2.06
502,1,-4.00,-2.01
503,0,-2.10,2.06
503,1,-4.00,-1.97
504,0,-2.10,2.06
504,1,-4.02,-1.99
505,0,-2.10,2.06
505,1,-4.00,-2.01
506,0,-2.10,2.06
506,1,-4.00,-1.97
507,0,-2.10,2.06
507,1,-4.02,-1.99
508,0,-2.10,2.06
508,1,-4.00,-2.01
509,0,-2.10,2.06
509,1,-4.00,-1.97
510,0,-2.10,2.06
510,1,-4.02,-1.99
511,0,-2.10,2.06
511,1,-4.00,-2.01
512,0,-2.10,2.06
512,1,-4.00,-1.97
513,0,-2.10,2.06
513,1,-4.02,-1.99
514,0,-2.10,2.06
514,1,-4.00,-2.01
515,0,-2.10,2.06
515,1,-4.00,-1.97
516,0,-2.10,2.06
516,1,-4.02,-1.99
517,0,-2.10,2.06
517,1,-4.00,-2.01
518,0,-2.10,2.06
518,1,-4.00,-1.97
519,0,-2.10,2.06
519,1,-4.02,-1.99
520,0,-2.10,2.06
520,1,-4.00,-2.01
521,0,-2.10,2.06
521,1,-4.00,-1.97
